9.999999999999998890e-01 -5.320392355253233951e-02 -1.367497405725097426e-01 -1.327429952131240209e-01 -1.317862786602738701e-01 3.996060627282894129e-01 1.520220689510939360e-01 -6.763331039502042119e-02 9.153046449383565875e-02 -5.110535878097454549e-02 1.093900349767599756e-01 -3.490331423542051420e-02 -1.783149320600712837e-02 -2.942716768260509805e-02 1.646208961386476100e-01 -1.758046405601398077e-01 1.422869814964252411e-01 -1.291462950867958703e-01 4.615285907561769013e-02 -1.564129218502704755e-01 -6.102913697283603861e-02 1.528011586940431488e-01 -8.735003557483021763e-02 -1.180029690894678629e-01 5.591384001640980345e-02 -7.294528017967341627e-02 -7.823879699635480356e-02 -3.092576212432928198e-02 7.663764535390990562e-02 7.034425839525354496e-02 -1.061252020568799886e-01 1.324565731245148370e-01 8.199202708430239003e-03 -9.160537518832860548e-02 -4.094902768997996101e-02 6.034863951158171008e-03 2.024479873124999108e-01 -1.620804274814622581e-01 -1.454851844040486453e-01 -4.595153080016022018e-02 2.916289638291371111e-01 1.704399792382834955e-01 4.705659109468022377e-02 2.387934328326426492e-01 2.961801455552430865e-02 1.346058370247563418e-01 -8.202023071096359308e-02 -2.077110327776974033e-02 1.004636751173140913e-01 2.686363566821247106e-01 -1.773935702382908042e-01 1.522201126586601450e-01 -5.479253218340740528e-02 5.012925385765386321e-02 7.277909036644983343e-02 9.913813636221150902e-03 -6.652878956104615882e-02 -1.492528921199959280e-01 -2.374370319504092719e-01 4.523921312636232372e-02 8.407983619116822516e-02 -7.990148741290696577e-02 -1.862646973545917517e-01 9.899405188712309678e-02 1.751718058621745677e-01 8.611330342981204922e-02 9.477828169452225116e-02 4.959732636249142984e-02 -6.742765758271297705e-02 -2.427781824702696101e-01
-5.320392355253233951e-02 1.000000000000000000e+00 -6.286323418032782051e-01 3.824605467499683775e-01 -3.893364655710371824e-01 3.580926335480608472e-03 -2.079030734792917667e-01 3.555962020470109231e-01 4.924580413021140690e-01 -4.057603788226629704e-01 -2.261848694114169389e-01 -4.838725151726781110e-02 -5.767580712851572144e-01 -1.312617493037260552e-01 8.208187388442316212e-01 -2.894690555601004966e-01 -4.461451820409685631e-02 3.104809075394288631e-01 1.867340058558402127e-01 4.680226563861517031e-01 -6.078847612798161659e-01 -3.497949239178421155e-01 -5.919875104869168903e-01 -5.352253869082104210e-01 -2.814039031586088729e-02 -4.255297243911639327e-01 -2.279100363343579128e-01 -6.721104214215829764e-02 -2.297309953013886574e-01 5.689336647929462698e-01 2.813758202527240071e-01 -3.859865759355077947e-02 -1.627453198466096221e-02 -3.323623471955213238e-01 -6.826713655586178486e-01 -1.080360398977711217e-01 6.453190205037285798e-01 -6.528768854466838745e-01 3.369154530169071737e-01 -1.665572068774691938e-01 1.726598257531688774e-01 -2.321870618400641850e-01 3.578568122830838028e-01 1.389303275867954657e-01 -4.021986867080390993e-01 -4.882572043488762198e-02 2.559228969467816639e-01 -3.829869219007834280e-01 -3.701117400183363548e-01 5.341574849349841614e-01 -1.075371276692018013e-01 5.002307643139544679e-02 -4.107834646861616840e-02 3.933220377024752579e-01 3.666536941514591530e-01 -5.266238851752612637e-01 -4.469485375902762514e-01 -5.920456339409644331e-01 -5.666851177700453768e-01 2.098156705076618944e-02 1.754551631583981530e-01 1.803112808248121812e-01 -1.901287854592445536e-01 -2.760985050146170794e-01 1.808757210028965889e-01 -2.013644005447001450e-01 -2.111387513375355060e-02 1.753716257536152290e-01 -3.998072839105497045e-01 -5.705190785392889596e-01
-1.367497405725097426e-01 -6.286323418032782051e-01 1.000000000000000000e+00 -1.414284061607727627e-01 1.334771058617911510e-01 -4.287136924453703313e-01 -1.195880472146520490e-01 -4.108159883449733485e-01 -2.807806065099746062e-01 2.783919510591844060e-01 -1.343116672524037325e-01 1.464317921420338620e-01 3.838613433270888775e-01 1.924941993198031609e-01 -5.837735441820173232e-01 3.693087199044846336e-02 3.779827071935906724e-01 3.201379019308283058e-01 -3.678483540066473934e-02 9.547366968142646793e-02 3.175209374214974511e-01 3.022371458979729031e-01 8.433742377379699340e-01 4.803251347803302873e-01 -1.279670460999201564e-01 3.087154826462351065e-01 5.054353657972316949e-01 3.685987831563412587e-01 1.613477036446108737e-01 -3.440540093019301415e-01 3.100462300688785477e-01 1.982036497092745098e-01 -2.008846991666230208e-01 4.456030300835361335e-01 6.614581968632621267e-01 -1.179946913542111869e-01 -6.537106386753458453e-01 8.799983898616380307e-01 -1.901462853704855849e-01 -1.242906569017473706e-01 -1.562543173619702075e-01 -1.241587411139679353e-01 -3.185982983838408500e-01 -9.672949683122468445e-02 2.907344733046932084e-01 -2.707673198867436293e-01 -9.029538903653909487e-02 1.702648823839570114e-01 2.774856290908273571e-01 -5.560225752052643244e-01 4.687192806127403466e-02 3.155172611699068597e-01 3.881840851217612243e-01 -2.109124428696467768e-01 9.341379995905497308e-03 2.088355671052383733e-01 3.800380122728291843e-01 8.105250389087588214e-01 5.081069866754697184e-01 -1.407719370231907963e-01 -3.925407583892034924e-02 1.408556244618207054e-01 5.460975537807223334e-01 7.434120010403499901e-02 -1.928077536693980076e-01 2.776981383488557609e-01 1.271688969413215797e-01 -3.671818886566710627e-01 4.443683894684289371e-01 7.729641277312713221e-01
-1.327429952131240487e-01 3.824605467499683775e-01 -1.414284061607727905e-01 1.000000000000000000e+00 -2.753867030101206925e-01 -1.597928147941931054e-01 -6.710421490311693216e-01 1.108471545055203789e-01 3.661092172959998226e-02 -2.879273206095480653e-01 -2.712916161685794969e-01 -1.703646610619241331e-01 -5.594121968225956865e-01 -9.433994028207756677e-02 4.382991970106825952e-01 -5.022977035018127978e-01 1.745737170436408858e-01 2.940437498592922139e-01 2.166655592220333437e-01 5.025229462888123333e-01 -1.430490464310444632e-01 2.182534197631395556e-01 1.088096791751904657e-01 2.987108223583141361e-02 -3.583441248650856004e-01 9.158193868171524143e-02 3.057727218621874576e-01 4.516229864971343932e-01 3.972410642663655733e-01 1.488032839594835288e-01 4.160998188110038853e-01 -1.193785593293478497e-01 -2.002193125507316374e-01 6.548876766514616365e-02 -2.219304251783769111e-01 -1.842117357961015334e-01 3.548885987874168813e-02 -9.938882605641388701e-02 4.190251929953430210e-01 -3.375612318232482645e-01 6.244011206200831415e-02 -7.073324527648079396e-01 4.677013401459558135e-03 1.024895241408644159e-01 -3.655583152376605249e-01 -3.077730841115756122e-01 4.007286130066696483e-02 -5.742673240964125680e-01 -7.598286250661072383e-02 1.475922220594225454e-01 -5.633445847427801523e-01 1.603327801730924651e-01 1.353586598969350741e-01 1.405074118341617384e-01 8.979713760330881867e-02 -3.474495605449059998e-01 -1.302294367960206700e-01 1.707588002590127163e-01 -1.479847253642281868e-01 -3.839540349526216478e-01 1.810978724490533986e-01 3.452166137394039325e-01 2.591576829696381479e-01 1.283547413541045179e-01 6.550548160232874673e-02 1.222342400982432270e-01 -2.059957412089793438e-01 -1.876822241993317542e-01 1.341642335143817533e-01 -1.433811390658401574e-01
-1.317862786602738978e-01 -3.893364655710371824e-01 1.334771058617911510e-01 -2.753867030101206925e-01 1.000000000000000000e+00 9.097292045981125730e-02 2.986307953026522966e-01 -2.388028825216442080e-02 -4.906339392997648430e-01 6.085612917055757132e-01 1.405644365210131363e-01 1.337470692922517468e-01 6.194619106362416749e-01 -3.811798653418163596e-02 -5.164379563312090360e-01 4.556996029876068666e-01 1.055604154294704639e-01 -1.329320932515377363e-01 -2.834298405156800982e-01 -4.237688733944046660e-01 7.185971133110123921e-01 -2.421886663362351477e-01 1.680590736361856907e-01 3.669574449837553765e-01 6.638652927768586842e-01 4.919431739115697616e-02 -2.952147659807370927e-01 -1.497522077621104841e-01 4.248336974763852053e-02 -3.859577040570467271e-02 -3.266757182816159011e-01 2.992651713570119720e-01 -1.716185859062259456e-01 3.978287525242552580e-01 3.461381524707793367e-01 6.312394905751153584e-02 -2.055537388720456507e-02 7.513929905942987042e-02 -4.732192551236319433e-01 8.700360455664802872e-01 -4.707269997939285133e-01 3.370436995327265595e-01 -3.147265030123717056e-01 -5.730052662152197440e-01 5.262393401516780589e-01 6.284246128119626296e-02 -2.104594479829876019e-01 6.846122768261465596e-01 1.184768743494762494e-01 -3.661921608906245074e-01 4.235860318775092614e-01 -4.983206616309335951e-02 -5.132136365396388067e-01 -3.297488602666808211e-01 -6.234404541932898614e-01 7.878253702323310126e-01 5.081137484014661698e-01 5.906728929837305742e-02 5.050711072461547824e-01 4.446333087722227351e-01 -2.088318064166349297e-01 -5.308946549412920657e-01 -3.431800911730668591e-01 8.164612432038298451e-02 9.179479826184747115e-02 -2.310591410346680141e-01 2.323922131791122669e-01 -1.694645068867281223e-01 3.358208638576603011e-01 2.669584436996220653e-02
3.996060627282894129e-01 3.580926335480608472e-03 -4.287136924453703313e-01 -1.597928147941930777e-01 9.097292045981124342e-02 1.000000000000000000e+00 3.151277093568751742e-01 -4.404190460907331239e-02 5.794029465269694146e-02 3.210817618471820123e-02 2.684755923575772862e-01 -5.026761375142078936e-02 9.341450033320919388e-02 1.035616393728352319e-01 6.399321229520085752e-02 2.049507938519720684e-01 -1.786843561521611889e-01 -4.380428617950942183e-01 2.907465396576430078e-02 -4.316280298709940233e-01 9.660729343290033397e-03 -1.210612445849058028e-01 -4.248925644065766893e-01 -2.118178714120765860e-01 1.322696237803571984e-01 -8.883356682442945795e-02 -3.921422602696668647e-01 -1.604858854708171301e-01 -3.445905986004010879e-02 -4.837176156947373129e-02 -5.294307739589734219e-01 3.041763848878306642e-02 3.138431717719833425e-01 -2.369047726585833680e-01 -2.068683225392804192e-01 4.014191398146615963e-01 2.210349318887303294e-01 -3.797538667927004008e-01 -1.999522326334398636e-01 1.560580910586864545e-01 4.918432601164423601e-01 3.762167816569895185e-01 -4.831484650603512510e-02 1.845010086405491356e-01 -3.637358073512082790e-02 3.641042984864160670e-01 -3.971961869125417016e-02 1.633585946143649437e-01 -6.172782924149172040e-02 1.729470681576184832e-01 9.001854188046846950e-02 -1.155096467165593471e-01 -1.542291561198697314e-01 -2.712510310358772977e-03 -1.826093387363463272e-01 8.857312675408181291e-02 -1.601190753283593116e-01 -3.834685934775490801e-01 -1.344806903365252659e-01 5.747560618335567639e-02 -1.717362144509140820e-01 -3.533375516137737260e-01 -3.524833875298420405e-01 1.354743313227326218e-01 2.216285130952650936e-02 -2.055155730599470820e-01 -1.134482917687726355e-01 5.309895871828764768e-01 -3.611054578310636254e-01 -4.270535702193962724e-01
1.520220689510939638e-01 -2.079030734792917667e-01 -1.195880472146520490e-01 -6.710421490311694326e-01 2.986307953026522966e-01 3.151277093568751186e-01 1.000000000000000000e+00 2.347686102800262131e-01 1.903208136675921813e-01 1.931465442395228216e-01 1.935986736431273281e-01 -1.474977389132857974e-01 5.218096773558308366e-01 1.032997701280975907e-02 -3.435229828514612116e-01 6.979149435108503718e-01 -4.286407491497287725e-01 -1.924900177949623037e-01 -2.848535529552720380e-01 -5.137799733402980129e-01 2.807049161045368363e-02 -3.795207627322006450e-01 -3.228617108357179633e-01 -2.469619101406320405e-01 5.216666828856668658e-01 -2.821578252965961653e-01 -1.746436792814652084e-01 -5.096171625792623727e-01 -3.695859342137832182e-01 -2.627510677204866404e-02 -3.462721406821452907e-01 2.973784001740366056e-01 -3.639532691798477021e-03 -2.407239280964842965e-01 8.303971391358754006e-02 3.547026919074882101e-01 1.963056914204174552e-01 -9.863638669489141475e-02 -2.571949563171951336e-01 5.260668408609036062e-01 -1.416999145810164118e-01 8.941526425263395250e-01 2.369862035799852884e-01 -3.269184874202181179e-01 2.482156858476246009e-01 2.617565727207767368e-01 1.357503749278433924e-01 5.719947983309728867e-01 -1.439942422338718331e-01 -1.050770167056355314e-01 7.122677100534933192e-01 -3.540462148994899527e-01 -1.891016164410234124e-01 -1.734244616519107218e-01 -2.909804974672460243e-01 3.002773135377659885e-01 -1.275480351835479309e-01 -4.474794961174391461e-01 -9.042919570794835660e-02 6.162285383931693783e-01 -1.857575019508190817e-01 -4.860276966725904924e-01 -4.446382064093030162e-01 -1.765581307072717210e-01 -1.693742788743042571e-02 -1.516356452037675440e-01 2.103837994830474178e-01 2.463533574568940454e-01 -3.337151652882636710e-01 4.536736192814643659e-02
-6.763331039502043507e-02 3.555962020470109231e-01 -4.108159883449733485e-01 1.108471545055203650e-01 -2.388028825216442080e-02 -4.404190460907330545e-02 2.347686102800262131e-01 9.999999999999998890e-01 4.230811141261736075e-01 -6.089259403651255814e-02 4.431529725200439307e-02 -3.541032350903799975e-01 -2.175761693131617325e-01 -3.165506699918266831e-01 3.371119879181788681e-01 -6.557716061972176415e-03 -1.583590205502782011e-01 -9.497469291306810668e-02 3.129835313397739266e-02 -1.236642980595105690e-01 -3.051784054689750669e-01 -2.737642500158964931e-01 -2.245429607833952235e-01 -2.059475149968629792e-01 2.520461453058099321e-01 -4.265166922030436125e-01 1.050800665166920639e-01 -2.126015567452473887e-01 8.799135975385137531e-02 1.914289610102152817e-01 8.098004065261799056e-02 -5.005747372896530295e-02 -1.519773563608703137e-01 -3.439298301060744190e-01 -5.047208344660302215e-01 1.013523288596663262e-02 3.573104589266353215e-01 -3.849777864078179901e-01 1.168222622255228188e-01 1.679762457027893507e-01 -2.464263606651492799e-01 7.537239874145360008e-02 5.018667149880908784e-01 -4.029520032887755066e-01 6.683178431064057401e-02 5.042994982423774225e-02 -1.331266127949329858e-01 -7.954184111526080292e-02 -4.282400823138504120e-01 2.549383684927126192e-01 1.466055842280269972e-01 -1.889075027953772967e-01 -3.616233774300793291e-01 -2.634979358020521703e-02 -1.811939211413556294e-01 -1.413312455107668675e-01 -1.705416136633595425e-01 -3.957269440918675940e-01 -2.736854075845336354e-01 3.242665807432136282e-01 -1.298331458767603697e-01 -6.744193822844279929e-02 -3.577380524573379184e-01 -1.205685019279652444e-02 1.656889922188325426e-01 -3.124919874938446029e-01 -1.534595555299232694e-01 1.984169687305333274e-01 -2.583487155422277692e-01 -2.947314609141574171e-01
9.153046449383564487e-02 4.924580413021140690e-01 -2.807806065099746062e-01 3.661092172959998226e-02 -4.906339392997647875e-01 5.794029465269694146e-02 1.903208136675921813e-01 4.230811141261736075e-01 1.000000000000000000e+00 -3.998730922656361098e-01 -2.270418503840368751e-01 -1.091224625887961125e-01 -3.538501567618472787e-01 -2.472223028812653087e-02 3.904724447180589753e-01 -2.227882821609240838e-01 -1.136627035076828440e-01 1.914028750892492192e-01 2.135397459387367858e-01 1.005821339481029336e-01 -5.518171059989531724e-01 -2.169679688251662242e-01 -3.714097284025494328e-01 -5.275885077952993107e-01 -9.103693460016636096e-02 -5.019318158629033633e-01 1.533513593742930059e-01 -2.601792940466332027e-01 -2.807282907034458486e-01 2.110045321373891225e-01 3.358016308848863485e-01 1.330002874884708419e-01 -6.801904720668879023e-02 -5.215513379837252161e-01 -5.529655286365017242e-01 2.270837194468895426e-01 2.975849940609525124e-01 -3.197315818107399621e-01 3.256751760271335838e-01 -2.979346634025993312e-01 1.427223152886729629e-01 3.415798553191956057e-03 5.421829262506818736e-01 2.688033411151960483e-01 -3.976984411353863824e-01 -1.323787158290158084e-01 4.683635228319849575e-01 -2.674661786909804939e-01 -3.444916901972712719e-01 3.162759931960827942e-01 -3.706298076482478915e-02 -8.108606288044478694e-02 2.393740175268820325e-01 3.953735372138886817e-01 4.209850521075768626e-01 -4.987624908265597679e-01 -4.462349675677115823e-01 -4.808521629381674600e-01 -5.306327684495750763e-01 9.985578819653856408e-02 2.208488389002034591e-01 2.699879701722524561e-01 -2.272345697877904344e-02 -2.607428472613225745e-01 -1.036636107906422355e-01 -3.696997141397381087e-02 2.110054503028196971e-01 1.188687310054932639e-01 -6.957607409393207210e-01 -8.542894339907536327e-02
-5.110535878097453855e-02 -4.057603788226629704e-01 2.783919510591843505e-01 -2.879273206095480653e-01 6.085612917055757132e-01 3.210817618471820123e-02 1.931465442395228216e-01 -6.089259403651255120e-02 -3.998730922656361098e-01 1.000000000000000000e+00 2.159860567427323783e-02 3.869767872891364258e-01 6.502463228470964918e-01 4.017808767151815341e-01 -5.095035658377593535e-01 4.927128394752342544e-01 4.262123433808568534e-02 -5.725363618375407110e-02 -1.221311974173924925e-01 -3.397329897881836702e-01 4.613112928443011684e-01 1.800791459090923807e-01 3.943479937584142836e-01 2.352056561391117351e-01 7.102360520771611174e-01 3.538661380542044155e-01 -5.443857002592941696e-02 1.170011818003147408e-01 7.123889718858557318e-02 -1.731361851138312757e-01 -4.050846965424679258e-01 1.902479787570224845e-01 1.213344606151247895e-01 4.840240228808120326e-01 4.833157743162787012e-01 1.013615956000831764e-01 -1.927261165858002445e-01 2.782862564873879729e-01 -5.198275667645300135e-01 4.554038511110075071e-01 -4.132700114507283917e-01 2.165187766612475528e-01 -4.448497579738476815e-01 -4.795013176047482895e-01 8.290593379297059862e-01 -1.376001001413227620e-01 -2.247807884854375604e-01 6.145287372440489948e-01 4.656478970879451285e-01 -4.875855393638063306e-01 4.893236529449453420e-01 5.450677688251952951e-03 -5.066109826606699507e-01 -3.580361295731551707e-01 -4.244936516177371111e-01 4.691131076564282743e-01 1.696339629809845151e-01 2.242043059429975060e-01 1.889892855767599245e-01 3.312315026022186748e-01 8.232960383090515144e-02 -4.753352997553087489e-01 -2.325315298240822892e-01 9.750280662398738696e-02 9.392355244232421241e-02 -2.534729180675152072e-01 1.385128746105641906e-01 5.677263314917564696e-02 4.350117415621441719e-01 5.641206271290429008e-02
