0,0.000332814,0.055436481,1,0.359609284,0.065612197,0.005006785,0,0,0,0,0,0.056503126,0.003897124,0.002954905,0.001741451,0.001003596,0.003316156,0.000793176,0.001289527,0.001471615,0.005391256,0.000298906,0,0.000128197,0,4.77E-05,0.000126561,0.000209993,0.000225633,0.002138242,0,0,0,0,0,0,0,0,0,0,3.62E-05,0,0,0.000116279,0.000236182,0,0.000135072,9.83E-05,0.000334522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108884,0,0,4.44E-05,0,0,0,0,2.97E-05,0,0.000269131,0.000329676,0,0,0,0,0,0,0,0,0,0,0,0,0.00032582,0.000411136,0.000209406,0.000390848,0.000797675,0,0,0,0,0,0,0,0,0.000561012,4.58E-05,0,0.000401135,0.000696851,0,0,0.000415696,0.000326621,0.000497473,0,0,0,0,0,0.000356172,0.005482487,0.000503879,0.014037698,0.001940188,0.000947333,0.000136489,0.001129096,0.002844259,0.002624353,0.003361426,0.001282379,0.001135685,0.005815677,0.002822576,0.002264069,0.004647738,0.005061033,0.00196737,0.000505975,0.002526749,0.000254483,0.000131903,0.000153137,0.011359999,0.00103488,0,0.000301743,0.000441359,0,6.76E-05,0.000198493,0.000243169,0.000373123,0.003664819,0.030531221,0.003535035,0.000554651,0.000833525,0.000567288,0.001303473,0.000759274,0.009013935,0,0,0.003372937,0,0,0,0.004440161,0,0,0.000102015,0,0.002215173,0.000143454,5.07E-05,0.000597171,0.001553514,0.001875037,0.00186346,0,0,0.013663192,0,0.003696061,0.007393982,0.006060718,0.002765667,0.000247002,0,0,0,0,0,0.004628479,0.000684031,0.002613436,0.000544208,0.000650389,0.000514489,0.000263108,0,0.000430328,0.00048043,0,0,0,0,8.32E-05,0,0.000315939,0.000316109,0.001017635,0,0,0,0,0,0,0,0,0,0,4.52E-05,0,0,0.000167813,0.000285259,0,0,0.000105762,0.000192635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000273801,0,0.001211254,0.000137108,4.04E-05,0,5.43E-05,0.000181577,0.000175653,6.37E-05,0,0,0.000219119,9.32E-05,0.000208342,0.000198583,0.000350252,0.000213278,0,0.000753762,0,0,0,0.002287115,0.000521115,0,0.000172456,0.000269496,0,0,0.000122078,0,0.000263134,0.001365052,0.000196521,0.000171748,0,0,0,0.000366139,0.000242823,0.000136638,0,0,0.000350356,0,0,0,0.000162257,0,0,0,0,0,0,0,8.58E-05,6.43E-05,0,0,0,0,7.94E-05,0.001785387,4.14E-05,0.001276371,0.000154176,0.001509978,7.67E-05,0,0.000231097,0.000420362,0.015198912,0.000428519,0.021928976,0.00093804,0.013560339,0.001516798,0.000120463,0.00325085,0.00244887
0.000332814,0,0.000376515,0.000257449,0.000522925,0.001177189,0.000109173,0,0,0,0,0,0.00127146,7.93E-05,0.000206824,0.000649421,0.000597601,0.002250923,0.000924076,0.001390069,0.001157929,0.000507203,0.01857225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287629,0,0,0,0,0,0.000219671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65E-05,0,0,3.71E-05,8.76E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202065,7.05E-05,0,0.000229209,0,0.000258465,0.000327133,0.000258791,0.000214832,0.000392683,0.000243441,0.001681022,0.000666783,0.001352374,0.002121843,0.003971202,0.011492862,0.000281534,0.011417711,0.011285183,0.000207558,0.013558193,0,0.000562295,0.001363026,0,0,0.000257282,0.003611566,0.002905671,0.000438222,0,0,0,0.008182589,0.016478598,0.002654236,0.010792003,0,0,0,0.000631763,0,0,0,0.000311666,0,0,0,0,0.000270018,0,0,0.000155651,0.00014744,0.000266888,0.000144914,0,0,0.000134859,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16E-05,0,6.03E-05,0,0,0,0,0,0,0.000631795,5.98E-05,0.001236718,0.000107026,0.000236691,6.44E-05,0,0.00016107,0.000175233
0.055436481,0.000376515,0,0.051934263,0.027488604,0.003806638,0.000538784,0,0,0,0,0,0.032998565,0.003594614,0.007659364,0.004692117,0.003133051,0.001004412,0.004249202,0.001015974,0.000642802,0.000853589,0.000484855,0,0.000121158,0,0,0,0.000454004,0.000320923,0.004199561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204773,0.000687871,0,0.000248337,0.000210868,0.000979279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53E-05,0,0,0,0,0,0,0,0,0.000300119,7.54E-05,0,7.90E-05,0.000250289,0,0,0,0,0,0,0,0,0,0,0.000172564,0.00260747,0.000168884,0.005082555,0.00051193,0.000121203,0.000219443,0.000592186,0.001042614,0.000393026,0.000553574,0.000334732,0.000287548,0.000580402,0.000324664,0.000475812,0.000547629,0.000593033,0.000330473,0.000154354,0.001177474,0.000151433,0,0.000122463,0.029288352,0.002852522,0,0.000433692,0.002139079,0,7.33E-05,0.000121832,8.64E-05,0.000315403,0.019282827,0.002818025,0.0005185,0.000189201,0.000895985,0.000447907,0.004607484,0.001516823,0.000749532,0,0,0.000745077,0,0,0,0.00079351,0,0,0,0,0.000237196,0.000188779,0.000113125,0.000621568,0.000205394,0.000334457,0.00025655,0,0,0.004739437,0,0.001892254,0.00261193,0.002432745,0.00099706,8.31E-05,0,0,0,0,0,0.002092392,0.000494252,0.001651767,0.000303563,0.000403808,0.000194609,0.000144805,0,0.000161817,0.000170022,0,0,0,0,5.54E-05,0,0.000171697,0.000175312,0.00062402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108676,0.000160997,0,0,5.83E-05,0.000110225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41E-05,0,0.000493497,4.54E-05,0,0,3.13E-05,6.06E-05,6.40E-05,3.27E-05,0,0,9.51E-05,4.12E-05,8.83E-05,8.37E-05,0.00014798,0,0,0.000309091,0,0,0,0.001348493,0.000293051,0,0,0.000165228,0,0,5.08E-05,0,0.000146749,0.000758953,6.39E-05,5.70E-05,0,0,0,0.000167003,0,4.13E-05,0,0,0.000131645,0,0,0,7.91E-05,0,0,0,0,0,0,0,5.05E-05,3.06E-05,0,0,0,0,3.80E-05,0.00088637,0,0.000619019,7.49E-05,0.00045045,3.39E-05,0,0.000105747,0.000163508,0.004250172,9.76E-05,0.004014741,0.000371003,0.003071144,0.000298196,0,0.001031573,0.001113952
1,0.000257449,0.051934263,0,0.405365846,0.088898955,0.006465632,0,0,0,0,0,0.063712174,0.00303705,0.001662007,0.00125976,0.000593783,0.002948252,0.000666077,0.001470886,0.001567069,0.005826876,0.000254595,0,8.83E-05,0,0,8.59E-05,0.000112074,0.000118204,0.001554202,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77E-05,0.000128561,0,7.81E-05,5.78E-05,0.000183063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80E-05,0,0,0,0,0,0,0,0,0,0.000187342,0.000238265,0,0,0,0,0,0,0,0,0,0,0,0,0.000249863,0.000314052,0.000163259,0.000306982,0.000585189,0,0,0,0,0,0,0,0,0.000429787,3.15E-05,0,0.000306382,0.000479961,0,0,0.000316052,0.000236138,0.000385227,0,0,0,0,0,0.000256116,0.004140378,0.000379635,0.010271103,0.001548725,0.000672816,0.000104141,0.000824166,0.002240101,0.002483469,0.002458335,0.000942049,0.000808299,0.00453906,0.002072982,0.001592972,0.003531883,0.00418732,0.001433887,0.000341928,0.001921662,0.00017816,9.38E-05,0.000109812,0.008384028,0.000745007,0,0.00016176,0.00026783,0,4.51E-05,0.000121751,0.000160088,0.000230521,0.002514498,0.033919837,0.004128909,0.000455636,0.000800749,0.000429689,0.001309609,0.000718122,0.010859116,0,0,0.003194687,0,0,0,0.00339719,0,0,0,0,0.001833326,0.000107557,0,0.00044452,0.001103746,0.001360589,0.001371972,0,0,0.007884459,0,0.002112427,0.004268568,0.003590896,0.001515548,0.0001317,0,0,0,0,0,0.002700963,0.000452599,0.001410776,0.000320956,0.000360486,0.000280918,0.000150153,0,0.000223744,0.000249043,0,0,0,0,0,0,0.000157258,0.000156066,0.000592733,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07E-05,0.000145563,0,0,0,0.000101005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163503,0,0.000787454,7.63E-05,0,0,0,0.000106308,0.000100518,3.42E-05,0,0,0.000118913,4.86E-05,0,0.000103404,0.000199967,0.000112331,0,0.000413023,0,0,0,0.001389515,0.000298149,0,0,0.00015117,0,0,0,0,0.000139723,0.00078081,0.000111316,9.94E-05,0,0,0,0.000201959,0,8.27E-05,0,0,0.000197047,0,0,0,8.90E-05,0,0,0,0,0,0,0,0,3.37E-05,0,0,0,0,4.75E-05,0.001008598,0,0.000710046,8.82E-05,0.000927353,4.23E-05,0,0.00012358,0.000254387,0.010312206,0.000273921,0.016691836,0.00070769,0.010099604,0.001088891,6.69E-05,0.00212407,0.001661001
0.359609284,0.000522925,0.027488604,0.405365846,0,0.217533311,0.013652886,0,0,0,0,0,0.099026166,0.00298062,0.001514725,0.002149343,0.000742884,0.005077435,0.002167814,0.006798056,0.006877117,0.022124726,0.000651479,0,0.000107195,0,0,0.00010601,0.00011045,9.33E-05,0.001176042,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11E-05,0.000141758,0,8.69E-05,6.53E-05,0.000215502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013577,0.000167329,0,0,0,0,0,0,0,0,0,0,0,0,0.000171498,0.000219305,0,0.000211778,0.000422623,0,0,0,0,0,0,0,0,0.000552774,4.41E-05,0,0.000254234,0.000583882,0,0,0.000220838,0.00017411,0.00028712,0,0,0,0,0,0.000168102,0.002567927,0.000223853,0.003868304,0.001045915,0.000585885,0.000161777,0.001092024,0.001125384,0.001808856,0.002337672,0.001088979,0.000896609,0.003251843,0.001715416,0.00157167,0.00273063,0.003167884,0.001324428,0.000422012,0.003230051,0.000235401,0.000132253,0.000148997,0.005001886,0.00123743,0,0.000173488,0.000395779,0,5.11E-05,0.000126656,0.00017316,0.000252686,0.003273384,0.008479628,0.005256233,0.000242386,0.002681248,0.000757681,0.005089204,0.002187356,0.006566561,0,0,0.003992862,0,0,0,0.003147883,0,0,0,0,0.001281759,0.000161268,5.79E-05,0.000661499,0.001001722,0.001300057,0.001257829,0,0,0.007686583,0,0.002344618,0.00427571,0.003785648,0.001611223,0.00013107,0,0,0,0,0,0.00293691,0.000479002,0.001613384,0.000360666,0.000410313,0.000277445,0.0001655,0,0.000243287,0.000266673,0,0,0,0,4.27E-05,0,0.000163945,0.000170775,0.000659108,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85E-05,0.000155432,0,0,5.60E-05,0.000111653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144726,0,0.000728853,6.78E-05,0,0,0,9.21E-05,9.27E-05,0,0,0,0.000112351,4.76E-05,0,0.000100394,0.000190993,0,0,0.000413896,0,0,0,0.001520162,0.000324835,0,0,0.000171517,0,0,0,0,0.00014695,0.000882341,0.000102518,9.17E-05,0,0,0,0.000219377,0.0001383,7.29E-05,0,0,0.000189568,0,0,0,8.84E-05,0,0,0,0,0,0,0,4.80E-05,3.41E-05,0,0,0,0,5.65E-05,0.000999137,0,0.000696723,8.59E-05,0.00078379,4.11E-05,0,0.000128153,0.00028379,0.009763798,0.000247437,0.014324835,0.00068808,0.00600846,0.000973403,0,0.002405777,0.001941695
0.065612197,0.001177189,0.003806638,0.088898955,0.217533311,0,0.047443294,0,0,0,0,0,0.065042473,0.000718395,0.000631758,0.004836571,0.001025273,0.014299982,0.010049857,0.037392214,0.025175082,0.053379124,0.00215039,0,6.61E-05,0,0,6.27E-05,6.37E-05,0,0.000339959,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71E-05,9.89E-05,0,0,4.73E-05,0.000191192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111648,0.000140083,0,0,0,0,0,0,0,0,0,0,0,0,0.000148478,0.000185562,0,0.000179931,0.000347594,0,0,0,0,0,0,0,0,0.000302053,0,0,0.000182646,0.000359496,0,0,0.000180166,0.000141198,0.000229341,0,0,0,0,0,7.23E-05,0.000963182,0.00015379,0.001023421,0.000950333,0.000441486,7.64E-05,0.000625828,0.000706368,0.002877247,0.001649467,0.000700056,0.000579551,0.002817938,0.001344475,0.001171537,0.002282228,0.003527976,0.001316443,0.000317085,0.007397288,0.000135766,0.000118395,0.000222275,0.000911272,0.002729891,0,0.000134918,0.000713398,0,3.30E-05,8.68E-05,0.000133289,0.00020296,0.002306789,0.006644975,0.016845072,0.000184037,0.011110286,0.001438896,0.031668114,0.009237588,0.011904581,0,0,0.009888661,0,0,0,0.002121426,0,0,0,0,0.001232021,7.60E-05,0,0.000345115,0.000734062,0.000916456,0.000879583,0,0,0.002462924,0,0.000685645,0.00131822,0.001159193,0.000553469,0,0,0,0,0,0,0.000900212,0.000155376,0.000549709,0.000109639,0.000134421,0,0,0,0,0,0,0,0,0,0,0,7.12E-05,0,0.000187892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000461822,0.000114313,0,0,0,0,0,0,0,0,0.00027109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000406519,0,0.0002841,3.77E-05,0.000271982,0,0,5.35E-05,0.000148685,0.005455764,0.000157791,0.009684084,0.000418699,0.003821846,0.000635908,0,0.001307857,0.001020113
0.005006785,0.000109173,0.000538784,0.006465632,0.013652886,0.047443294,0,0,0,0,0,0,0.004707834,0,9.54E-05,0.000527557,0,0.014341057,0.000677295,0.000852726,0.001367975,0.012945806,0,0,0,0,0,0,0,0,6.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000259094,0,0.000230245,0.000329783,0,0,5.31E-05,0.000252515,0.001588929,0.000201896,0,0,0.000567691,0.000196057,0.000139653,0.000384557,0.001133965,0.000269153,0,0.001900111,0,0,0,0.00013068,0.000433262,0,0,0,0,0,0,0,0,0.000340848,0.001380665,0.0111693,0,0.000658426,0.000170276,0.001533402,0.000531557,0.003731197,0,0,0.012634292,0,0,0,0.000245635,0,0,0,0,0.00029385,0,0,0,9.39E-05,0.000108538,0.00010982,0,0,0.000309345,0,7.65E-05,0.000153692,0.00012896,0,0,0,0,0,0,0,9.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32E-05,0,0,0,0,0,0,0,0,0.000616302,0,0.001284999,5.71E-05,0.000978831,9.37E-05,0,0.000115337,9.29E-05
0,0,0,0,0,0,0,0,0.123073088,0.016344584,0.001465404,0.010819644,0,0.012754756,0.000246971,0,0.000158863,0,0,0,0,0,0,5.85E-05,0.000179347,0.000757938,0.000440316,0,0.000241345,5.09E-05,0,0,0,0,0,0.032552465,0.003567292,0.001761681,0.01493907,0.045072195,0.002685321,0.005306209,0.00405097,0.003771894,0.002031231,0.000322825,0.006345828,0.001773997,0.001207425,0.000596892,0.064480474,0.020525042,0.088129988,0.056345662,0.065188123,0.027286049,0.000250503,0.00042554,0,0.000382842,0,0,0.000488149,0,0,0,0.001540249,0.000372046,0.000194725,0.00049628,0.000198048,6.76E-05,0.001280887,0.000583882,0.000497675,0.000359409,0.000206574,0.003293482,0.000268425,0.000234218,0.000336029,0.000310217,0.000420409,0.000334451,0.000195061,0.000351981,0.000214562,0,0,0,0,0,0,0.000121738,0.000729938,0.00454396,0.001378821,0.000305882,0.007725657,0.006552485,0.000445054,0.000115192,4.99E-05,0.000202714,0.000472861,0.00311745,0,0.000299791,0.000666333,0,0.000256367,0,0.000455708,0.000131343,0.000191313,0.001948585,0.003876762,0,0,0,0,0,0,5.57E-05,8.23E-05,0,0,5.67E-05,7.34E-05,0.000158178,8.01E-05,6.05E-05,0.000924356,0.000253916,0.000161917,0.000233524,0.000896987,0.000360579,0.000234086,0.000673357,0.000296621,0.000127621,0.000806502,0.002735028,0.002243136,0.000296267,0.002209994,0.001731236,0.005021526,0.001636579,0.003034147,0,0,0,0,0,0.00023218,0,0,0,0,0,0,0,0,0,0.00050038,0.000618172,0.000384772,0.000135619,0.000209675,0,5.48E-05,6.15E-05,0.00013022,0,0.000145663,0,0.000101116,0,0,0,0,0,0,0,0,0.040522617,0.004060167,0.001513008,0.000214035,0.001137417,0,0.003452966,0.000212212,0,0,0,0,0,0,0,0,0,0,0.000448507,0.000679994,0,0.000206746,0.000139089,0,0,0,0,0,0.003397634,0.003452067,0.001716928,0.002964749,0.012383237,0.000608568,0.000869056,0.001624963,0.000733703,0.001249498,0.000106455,0.000177292,6.32E-05,0.000123765,0,0.002932454,0.001517487,0.001902215,0.003896566,0.010740082,0.000822435,0,0,0,0.000111577,0,0,0.000125737,0,0,0,0.00017746,5.17E-05,6.06E-05,9.88E-05,4.74E-05,0,0.000175693,0.000145846,8.98E-05,0,2.12E-05,0.00045963,4.08E-05,0,0,4.79E-05,5.15E-05,5.85E-05,3.26E-05,5.95E-05,3.91E-05,0,0,0,0,0,0,0,0,0.000628965,0.000101005,2.59E-05,0.000411047,0.000366551,0,0,0,4.86E-05,0,0.000103575,0,0.000140265,5.22E-05,0,0,0,7.04E-05,0,0,0.000262385,0.000103842,0,0,0,0,0,0,3.13E-05,0,0,0,0,0,0,0,0,3.91E-05,0,0,0,3.71E-05,2.74E-05,0,0,0,0,4.69E-05,6.25E-05,6.88E-05,0,0.000424456,0.000340538,0.000175357,0,0.000135112,0,0,0,0,0,0,0,0,0,0,0.000112603,0,0,0,0,4.63E-05,0,3.76E-05,0,3.33E-05,0,0,0,4.31E-05,0,0,0,3.08E-05,0,0.001256796,0.005430413,0.001350919,0.002503596,0.000726558,0.00021772,0,0,0.000291306,0.004267769,0.110182137,0.022676865,0.05465189,0.035819322,0.005551027,9.59E-05,0,0.007527352,0.030545382
0,0,0,0,0,0,0,0.123073088,0,0.007462786,0.000916404,0.003990253,0,0.001591552,5.71E-05,0,0,0,0,0,0,0,0,9.69E-05,0.000149407,0.000291803,7.14E-05,0,4.95E-05,0,0,0,0,0,0,0.024509776,0.001069637,0.000290285,0.009897575,0.002443706,0.000240405,0.001912273,0.000871598,0.001786217,0.000380945,7.74E-05,0.004011659,0.000772831,0.000333266,0.000214735,0.140905006,0.029757066,0.051464424,0.020509615,0.007976857,0.010438315,0,7.59E-05,0,6.09E-05,0,0,0.000151676,0,0,0,0.001612264,0.000184248,8.34E-05,0.000222829,9.66E-05,0,0.00139867,0.000590208,0.000332198,0.000211117,0.00013306,0.002534529,0.000286746,0.000243661,0.000298006,0.000214483,0.000329695,0.000194472,0.000122884,0.000187324,0.000110965,0,0,0,0,0,0,0,0.000292591,0.002402433,0.001310133,0.000156206,0.005240358,0.005685369,0.000502895,0.000216093,8.68E-05,0.000374211,0.000708474,0.002985726,0,0.00024485,0.000453666,0,0.000156128,0,0.000422284,0.000108606,0.000187566,0.004004368,0.003344048,0,0,0,0,0,0,8.95E-05,8.75E-05,0,0,3.65E-05,4.77E-05,6.22E-05,3.50E-05,0,0.000268112,8.78E-05,0,0,0.000250488,0,7.63E-05,0.000175339,0,0,0.000319201,0.00115431,0.000854496,0,0.002815883,0.001610038,0.001496169,0.000437041,0.001037529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001112988,0.000959227,0.000242537,7.79E-05,0.000133488,0,9.18E-05,0.000102229,0.000177975,0,5.22E-05,0,0,0,0,0,0,0,0,0,0,0.003797536,0.001606331,0.000122913,0,0.000101515,0,0.000588773,0.000156738,0,0,0,0,0,0,0,0,0,0,0.000135129,0.000384558,0,0.000142186,0.000114228,0,0,0,0,0,0.001068205,0.000943508,0.000440582,0.001485072,0.000723728,5.22E-05,0.000561258,0.000242603,0.000150134,0.000610637,6.61E-05,0.000149714,0,7.67E-05,0,0.001211881,0.001115261,0.000542662,0.000226576,0.000764784,7.18E-05,0,0,0,0,0,0,4.11E-05,0,0,0,6.06E-05,1.72E-05,2.51E-05,3.40E-05,0,0,5.25E-05,4.40E-05,2.28E-05,0,0,8.51E-05,0,0,0,0,0,2.05E-05,0,1.99E-05,0,0,0,0,0,0,0,0,0,9.69E-05,0,0,8.40E-05,0,0,0,0,6.60E-05,0,0,0,4.20E-05,0,0,0,0,0,0,0,0.00023274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289587,0.000485691,0.000129522,0,4.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70E-05,0,0,0,0,0,0.000303734,0.001161185,0.000363066,0.00049162,0.000120942,5.84E-05,0,0,6.26E-05,0.001241845,0.032353723,0.005670996,0.027348658,0.009065527,0.001482958,0,0,0.00252946,0.008391216
0,0,0,0,0,0,0,0.016344584,0.007462786,0,0.009265677,0.026390822,0,0.000319286,0,0,0,0,0,0,0,0,0,0,5.41E-05,0.000486616,0,0,0,0,0,0,0,0,0,5.92E-05,8.09E-05,0,0.000224868,0.00026647,0,0.000512125,0.001269262,0.009473784,0.000226353,0,0.002427307,0.001083246,0.000353939,0.000405076,0.006564317,0.003197455,0.003913829,0.028137656,0.006229186,0.009317217,0,0,0,0,0,0,9.60E-05,0,0,0,0.009958813,0.000635727,0,0.000205618,8.60E-05,0,0.007376521,0.000645207,0.000179574,6.01E-05,0.000104827,0.004947628,0.00082487,0.00167384,0.000523231,0.000180868,0.000671903,0.000536171,0.000166031,0.000344012,7.20E-05,0,0,0,0,0,0,0,0.000552802,0.047494398,0.011487002,0.000601564,0.000904143,0.000196129,0,0,0,0,0,0.000294839,0,0.000117813,0.000166692,0,0,0,0.000277308,0,0,0.000156738,0.001545014,0,0,0,0,0,0,0,5.22E-05,0,0,0,0,0,0,0,0.000975554,0.000281572,0.000187222,0.000275946,0.000958461,0.000427912,0.00018046,0.000683573,0.000329415,0,0.000875357,0.001463779,0.002054303,0,6.84E-05,0.000274528,0.002868213,0.001455627,0.002840383,0,0,0,0,0,0.000281329,0,0,0,0,0,0,0,0,0,8.55E-05,0,6.55E-05,9.62E-05,9.14E-05,0,0,0,5.64E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.004274418,0.000257521,0.002752711,0.00059994,0.002412235,0,0.000178402,4.87E-05,0,0,0,0,0,0,0,0,0,0,0.001318346,7.79E-05,0,0,0,0,0,0,0,0,0.000104335,0.000248565,0.000124474,0.000248791,0.002434794,0.000694734,0.000196744,0.003972549,0.002077413,0.000237955,3.72E-05,6.68E-05,0,5.14E-05,0,0.000191407,0.00014127,0.000133706,0.001883974,0.004972046,0.001016049,0,0,0,0.00017828,0,0,0.000121344,0,0,0,0.000458582,6.28E-05,0,9.45E-05,0,0,0.000326538,0.000179111,5.11E-05,0,0,0.000911829,4.71E-05,0,0,0,4.38E-05,5.28E-05,0,4.64E-05,0,0,0,0,0,0,0,0,0,0.001588733,0.000414717,4.77E-05,0.000265314,0,0,0,0,0,0,0,0,0.000180926,0,0,0,0,9.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11E-05,0.000106008,0,0.000129812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128769,0.002506518,0.000548744,0.001570489,0.000230405,7.13E-05,0,0,9.30E-05,0.000332806,0.008728046,0.00982514,0.006339917,0.002429647,0.000387309,0,0,0.000432913,0.00208932
